Variant_Index	Reference_Index
83526	1095309
83526	1095311
83526	1095313
83526	1095315
83526	1095317
83526	1095319
83526	1095320
83526	1095322
83526	1095324
83526	1095328
83526	1095332
83526	1095335
83526	1095337
83527	1095268
83527	1095269
83527	1095276
83527	1095277
83527	1095285
83527	1095292
83527	1095301
83527	1095302
83527	1095304
83527	1095306
83527	1095307
83527	1095309
83527	1095311
83527	1095313
83527	1095315
83527	1095317
83527	1095319
83527	1095320
83527	1095322
83527	1095324
83527	1095328
83527	1095332
83527	1095335
83527	1095337
83528	1095268
83528	1095269
83528	1095276
83528	1095277
83528	1095285
83528	1095292
83528	1095301
83528	1095302
83528	1095304
83528	1095306
83528	1095307
83528	1095309
83528	1095311
83528	1095313
83528	1095315
83528	1095317
83528	1095319
83528	1095320
83528	1095322
83528	1095324
83528	1095328
83528	1095332
83528	1095335
83528	1095337
83529	1095268
83529	1095269
83529	1095276
83529	1095277
83529	1095285
83529	1095292
83529	1095301
83529	1095302
83529	1095304
83529	1095306
83529	1095307
83529	1095309
83529	1095311
83529	1095313
83529	1095315
83529	1095317
83529	1095319
83529	1095320
83529	1095322
83529	1095324
83529	1095328
83529	1095332
83529	1095335
83529	1095337
83530	1095558
83530	1095559
83530	1095560
83530	1095565
83531	1095558
83531	1095559
83531	1095560
83531	1095565
83532	1095558
83532	1095559
83532	1095560
83532	1095565
83533	1095558
83533	1095559
83533	1095560
83533	1095565
83534	1095558
83534	1095559
83535	1095558
83535	1095559
83536	1095558
83536	1095559
83537	1095558
83537	1095559
83537	1095561
83537	1095566
83538	1095558
83538	1095559
83538	1095561
83538	1095566
83539	1095558
83539	1095559
83539	1095561
83539	1095566
83540	1095558
83540	1095559
83541	1095558
83541	1095559
83541	1095562
83541	1095567
83542	1095558
83542	1095559
83543	1095558
83543	1095559
83544	1095558
83544	1095559
83545	1095558
83545	1095559
83546	1095558
83546	1095559
83547	1095558
83547	1095559
83548	1095558
83548	1095559
83548	1095563
83548	1095568
83549	1095558
83549	1095559
83549	1095563
83549	1095568
83550	1095558
83550	1095559
83550	1095563
83550	1095568
83551	1095558
83551	1095559
83552	1095558
83552	1095559
83553	1095558
83553	1095559
83553	1095564
83553	1095569
83554	1095558
83554	1095559
83554	1095564
83554	1095569
83555	1095558
83555	1095559
83555	1095564
83555	1095569
83556	1095558
83556	1095559
83556	1095564
83556	1095569
83557	1095558
83557	1095559
83557	1095564
83557	1095569
83558	1095558
83558	1095559
83558	1095564
83558	1095569
83559	1095558
83559	1095559
83559	1095564
83559	1095569
83560	1095558
83560	1095559
83560	1095564
83560	1095569
83561	1095558
83561	1095559
83561	1095564
83561	1095569
83562	1095558
83562	1095559
83562	1095564
83562	1095569
83563	1095558
83563	1095559
83563	1095564
83563	1095569
83564	1095558
83564	1095559
83564	1095564
83564	1095569
83565	1095558
83565	1095559
83565	1095564
83565	1095569
83566	1095558
83566	1095559
83566	1095564
83566	1095569
83567	1095558
83567	1095559
83567	1095564
83567	1095569
83568	1095558
83568	1095559
83568	1095564
83568	1095569
83569	1095558
83569	1095559
83569	1095564
83569	1095569
83570	1095558
83570	1095559
83570	1095564
83570	1095569
83571	1095558
83571	1095559
83571	1095564
83571	1095569
83572	1095558
83572	1095559
83572	1095564
83572	1095569
83573	1095751
83573	1095752
83573	1095754
83573	1095755
83574	1095789
83574	1095790
83574	1095791
83574	1095794
83574	1095797
83574	1095800
83574	1095801
83575	1095789
83575	1095790
83575	1095791
83575	1095794
83575	1095797
83575	1095800
83575	1095801
83576	1095789
83576	1095790
83576	1095791
83576	1095794
83576	1095797
83576	1095800
83576	1095801
83577	1095789
83577	1095790
83577	1095791
83577	1095794
83577	1095797
83578	1095789
83578	1095790
83578	1095791
83578	1095794
83578	1095797
83579	1095789
83579	1095790
83579	1095791
83579	1095794
83579	1095797
83580	1095789
83580	1095790
83580	1095791
83580	1095794
83580	1095797
83581	1095789
83581	1095790
83581	1095791
83581	1095794
83581	1095797
83582	1095789
83582	1095790
83582	1095791
83582	1095794
83582	1095797
83583	1095789
83583	1095790
83583	1095791
83583	1095794
83583	1095797
83584	1095789
83584	1095790
83584	1095791
83584	1095794
83584	1095797
83585	1095789
83585	1095790
83585	1095791
83585	1095794
83585	1095797
83586	1095789
83586	1095790
83586	1095791
83586	1095794
83586	1095797
83587	1095789
83587	1095790
83587	1095792
83587	1095795
83587	1095797
83588	1095789
83588	1095790
83588	1095792
83588	1095795
83588	1095797
83589	1095789
83589	1095790
83590	1095837
83590	1095838
83590	1095854
83590	1095856
83590	1095859
83590	1095860
83590	1095861
83591	1095837
83591	1095838
83591	1095854
83591	1095856
83591	1095859
83591	1095860
83591	1095861
83592	1095837
83592	1095838
83592	1095854
83592	1095856
83592	1095859
83592	1095860
83592	1095861
83593	1095837
83593	1095838
83593	1095854
83593	1095856
83593	1095859
83593	1095860
83593	1095861
83598	1095900
83598	1095901
83598	1095902
83598	1095918
83598	1095919
83599	1095900
83599	1095901
83599	1095902
83599	1095918
83599	1095919
83600	1095900
83600	1095901
83600	1095902
83600	1095910
83600	1095918
83600	1095919
83600	1095926
83601	1095900
83601	1095901
83601	1095902
83601	1095910
83601	1095918
83601	1095919
83601	1095926
83602	1095900
83602	1095901
83602	1095902
83602	1095910
83602	1095918
83602	1095919
83602	1095926
83603	1095900
83603	1095901
83603	1095902
83603	1095910
83603	1095918
83603	1095919
83603	1095926
83604	1095900
83604	1095901
83604	1095902
83604	1095910
83604	1095918
83604	1095919
83604	1095926
83605	1095900
83605	1095901
83605	1095918
83606	1095900
83606	1095901
83606	1095918
83607	1095900
83607	1095901
83607	1095903
83607	1095911
83607	1095918
83607	1095920
83607	1095927
83608	1095900
83608	1095901
83608	1095903
83608	1095911
83608	1095918
83608	1095920
83608	1095927
83609	1095900
83609	1095901
83609	1095903
83609	1095911
83609	1095918
83609	1095920
83609	1095927
83610	1095900
83610	1095901
83610	1095903
83610	1095911
83610	1095918
83610	1095920
83610	1095927
83611	1095900
83611	1095901
83611	1095903
83611	1095911
83611	1095918
83611	1095920
83611	1095927
83612	1095900
83612	1095901
83612	1095903
83612	1095911
83612	1095918
83612	1095920
83612	1095927
83613	1095900
83613	1095901
83613	1095903
83613	1095911
83613	1095918
83613	1095920
83613	1095927
83614	1095900
83614	1095901
83614	1095903
83614	1095911
83614	1095918
83614	1095920
83614	1095927
83615	1095900
83615	1095901
83615	1095903
83615	1095911
83615	1095918
83615	1095920
83615	1095927
83616	1095900
83616	1095901
83616	1095903
83616	1095911
83616	1095918
83616	1095920
83616	1095927
83617	1095900
83617	1095901
83617	1095903
83617	1095911
83617	1095918
83617	1095920
83617	1095927
83618	1095900
83618	1095901
83618	1095903
83618	1095911
83618	1095918
83618	1095920
83618	1095927
83619	1095900
83619	1095901
83619	1095903
83619	1095911
83619	1095918
83619	1095920
83619	1095927
83620	1095900
83620	1095901
83620	1095903
83620	1095911
83620	1095918
83620	1095920
83620	1095927
83621	1095900
83621	1095901
83621	1095903
83621	1095911
83621	1095918
83621	1095920
83621	1095927
83622	1095900
83622	1095901
83622	1095903
83622	1095911
83622	1095918
83622	1095920
83622	1095927
83623	1095900
83623	1095901
83623	1095903
83623	1095911
83623	1095918
83623	1095920
83623	1095927
83624	1095900
83624	1095901
83624	1095903
83624	1095911
83624	1095918
83624	1095920
83624	1095927
83625	1095900
83625	1095901
83625	1095903
83625	1095911
83625	1095918
83625	1095920
83625	1095927
83626	1095900
83626	1095901
83626	1095918
83627	1095900
83627	1095901
83627	1095918
83628	1095900
83628	1095901
83628	1095904
83628	1095912
83628	1095918
83628	1095921
83628	1095928
83629	1095900
83629	1095901
83629	1095904
83629	1095912
83629	1095918
83629	1095921
83629	1095928
83630	1095900
83630	1095901
83630	1095918
83631	1095900
83631	1095901
83631	1095918
83632	1095900
83632	1095901
83632	1095918
83633	1095900
83633	1095901
83633	1095905
83633	1095913
83633	1095918
83633	1095922
83633	1095929
83634	1095900
83634	1095901
83634	1095905
83634	1095913
83634	1095918
83634	1095922
83634	1095929
83635	1095900
83635	1095901
83635	1095905
83635	1095913
83635	1095918
83635	1095922
83635	1095929
83636	1095900
83636	1095901
83636	1095905
83636	1095913
83636	1095918
83636	1095922
83636	1095929
83637	1095900
83637	1095901
83637	1095905
83637	1095913
83637	1095918
83637	1095922
83637	1095929
83638	1095900
83638	1095901
83638	1095905
83638	1095913
83638	1095918
83638	1095922
83638	1095929
83639	1095900
83639	1095901
83639	1095905
83639	1095913
83639	1095918
83639	1095922
83639	1095929
83640	1095900
83640	1095901
83640	1095905
83640	1095913
83640	1095918
83640	1095922
83640	1095929
83641	1095900
83641	1095901
83641	1095905
83641	1095913
83641	1095918
83641	1095922
83641	1095929
83642	1095900
83642	1095901
83642	1095906
83642	1095914
83642	1095918
83643	1095900
83643	1095901
83643	1095906
83643	1095914
83643	1095918
83644	1095900
83644	1095901
83644	1095906
83644	1095914
83644	1095918
83645	1095900
83645	1095901
83645	1095906
83645	1095914
83645	1095918
83646	1095900
83646	1095901
83646	1095906
83646	1095914
83646	1095918
83647	1095900
83647	1095901
83647	1095906
83647	1095914
83647	1095918
83648	1095900
83648	1095901
83648	1095906
83648	1095914
83648	1095918
83649	1095900
83649	1095901
83649	1095906
83649	1095914
83649	1095918
83650	1095900
83650	1095901
83650	1095906
83650	1095914
83650	1095918
83651	1095900
83651	1095901
83651	1095906
83651	1095914
83651	1095918
83652	1095900
83652	1095901
83652	1095906
83652	1095914
83652	1095918
83653	1095900
83653	1095901
83653	1095906
83653	1095914
83653	1095918
83654	1095900
83654	1095901
83654	1095918
83655	1095900
83655	1095901
83655	1095907
83655	1095915
83655	1095918
83655	1095923
83655	1095930
83656	1095900
83656	1095901
83656	1095907
83656	1095915
83656	1095918
83656	1095923
83656	1095930
83657	1095900
83657	1095901
83657	1095907
83657	1095915
83657	1095918
83657	1095923
83657	1095930
83658	1095900
83658	1095901
83658	1095907
83658	1095915
83658	1095918
83658	1095923
83658	1095930
83659	1095900
83659	1095901
83659	1095907
83659	1095915
83659	1095918
83659	1095923
83659	1095930
83660	1095900
83660	1095901
83660	1095907
83660	1095915
83660	1095918
83660	1095923
83660	1095930
83661	1095900
83661	1095901
83661	1095907
83661	1095915
83661	1095918
83661	1095923
83661	1095930
83662	1095900
83662	1095901
83662	1095907
83662	1095915
83662	1095918
83662	1095923
83662	1095930
83663	1095900
83663	1095901
83663	1095907
83663	1095915
83663	1095918
83663	1095923
83663	1095930
83664	1095900
83664	1095901
83664	1095907
83664	1095915
83664	1095918
83664	1095923
83664	1095930
83665	1095900
83665	1095901
83665	1095907
83665	1095915
83665	1095918
83665	1095923
83665	1095930
83666	1095900
83666	1095901
83666	1095907
83666	1095915
83666	1095918
83666	1095923
83666	1095930
83667	1095900
83667	1095901
83667	1095907
83667	1095915
83667	1095918
83667	1095923
83667	1095930
83668	1095900
83668	1095901
83668	1095907
83668	1095915
83668	1095918
83668	1095923
83668	1095930
83669	1095900
83669	1095901
83669	1095907
83669	1095915
83669	1095918
83669	1095923
83669	1095930
83670	1095900
83670	1095901
83670	1095907
83670	1095915
83670	1095918
83670	1095923
83670	1095930
83671	1095900
83671	1095901
83671	1095907
83671	1095915
83671	1095918
83671	1095923
83671	1095930
83672	1095900
83672	1095901
83672	1095918
83673	1095900
83673	1095901
83673	1095918
83674	1095900
83674	1095901
83674	1095918
83675	1095900
83675	1095901
83675	1095908
83675	1095916
83675	1095918
83675	1095924
83675	1095931
83676	1095900
83676	1095901
83676	1095908
83676	1095916
83676	1095918
83676	1095924
83676	1095931
83677	1095900
83677	1095901
83677	1095908
83677	1095916
83677	1095918
83677	1095924
83677	1095931
83678	1095900
83678	1095901
83678	1095908
83678	1095916
83678	1095918
83678	1095924
83678	1095931
83679	1095900
83679	1095901
83679	1095908
83679	1095916
83679	1095918
83679	1095924
83679	1095931
83680	1095900
83680	1095901
83680	1095908
83680	1095916
83680	1095918
83680	1095924
83680	1095931
83681	1095900
83681	1095901
83681	1095908
83681	1095916
83681	1095918
83681	1095924
83681	1095931
83682	1095900
83682	1095901
83682	1095908
83682	1095916
83682	1095918
83682	1095924
83682	1095931
83683	1095900
83683	1095901
83683	1095918
83684	1095900
83684	1095901
83684	1095909
83684	1095917
83684	1095918
83684	1095925
83684	1095932
83685	1095900
83685	1095901
83685	1095909
83685	1095917
83685	1095918
83685	1095925
83685	1095932
83686	1095900
83686	1095901
83686	1095909
83686	1095917
83686	1095918
83686	1095925
83686	1095932
83687	1095900
83687	1095901
83687	1095909
83687	1095917
83687	1095918
83687	1095925
83687	1095932
83688	1095900
83688	1095901
83688	1095909
83688	1095917
83688	1095918
83688	1095925
83688	1095932
83689	1095900
83689	1095901
83689	1095909
83689	1095917
83689	1095918
83689	1095925
83689	1095932
83690	1095900
83690	1095901
83690	1095909
83690	1095917
83690	1095918
83690	1095925
83690	1095932
83691	1095900
83691	1095901
83691	1095909
83691	1095917
83691	1095918
83691	1095925
83691	1095932
83692	1095900
83692	1095901
83692	1095909
83692	1095917
83692	1095918
83692	1095925
83692	1095932
83693	1095900
83693	1095901
83693	1095909
83693	1095917
83693	1095918
83693	1095925
83693	1095932
83694	1095900
83694	1095901
83694	1095909
83694	1095917
83694	1095918
83694	1095925
83694	1095932
83695	1095900
83695	1095901
83695	1095909
83695	1095917
83695	1095918
83695	1095925
83695	1095932
83696	1095900
83696	1095901
83696	1095909
83696	1095917
83696	1095918
83696	1095925
83696	1095932
83697	1095900
83697	1095901
83697	1095909
83697	1095917
83697	1095918
83697	1095925
83697	1095932
83698	1095900
83698	1095901
83698	1095909
83698	1095917
83698	1095918
83698	1095925
83698	1095932
83699	1095900
83699	1095901
83699	1095909
83699	1095917
83699	1095918
83699	1095925
83699	1095932
83700	1095900
83700	1095901
83700	1095909
83700	1095917
83700	1095918
83700	1095925
83700	1095932
83701	1095900
83701	1095901
83701	1095909
83701	1095917
83701	1095918
83701	1095925
83701	1095932
83702	1095900
83702	1095901
83702	1095909
83702	1095917
83702	1095918
83702	1095925
83702	1095932
83703	1095900
83703	1095901
83703	1095909
83703	1095917
83703	1095918
83703	1095925
83703	1095932
83704	1095900
83704	1095901
83704	1095909
83704	1095917
83704	1095918
83704	1095925
83704	1095932
83705	1095900
83705	1095901
83705	1095909
83705	1095917
83705	1095918
83705	1095925
83705	1095932
83706	1095900
83706	1095901
83706	1095909
83706	1095917
83706	1095918
83706	1095925
83706	1095932
83707	1095900
83707	1095901
83707	1095909
83707	1095917
83707	1095918
83707	1095925
83707	1095932
83708	1095900
83708	1095901
83708	1095909
83708	1095917
83708	1095918
83708	1095925
83708	1095932
83709	1095900
83709	1095901
83709	1095909
83709	1095917
83709	1095918
83709	1095925
83709	1095932
83710	1095900
83710	1095901
83710	1095909
83710	1095917
83710	1095918
83710	1095925
83710	1095932
83711	1095900
83711	1095901
83711	1095909
83711	1095917
83711	1095918
83711	1095925
83711	1095932
83712	1095900
83712	1095901
83712	1095909
83712	1095917
83712	1095918
83712	1095925
83712	1095932
83713	1095900
83713	1095901
83713	1095909
83713	1095917
83713	1095918
83713	1095925
83713	1095932
83714	1095900
83714	1095901
83714	1095909
83714	1095917
83714	1095918
83714	1095925
83714	1095932
83715	1095900
83715	1095901
83715	1095909
83715	1095917
83715	1095918
83715	1095925
83715	1095932
83716	1095900
83716	1095901
83716	1095909
83716	1095917
83716	1095918
83716	1095925
83716	1095932
83717	1095900
83717	1095901
83717	1095909
83717	1095917
83717	1095918
83717	1095925
83717	1095932
83718	1095900
83718	1095901
83718	1095909
83718	1095917
83718	1095918
83718	1095925
83718	1095932
83719	1095900
83719	1095901
83719	1095909
83719	1095917
83719	1095918
83719	1095925
83719	1095932
83720	1095900
83720	1095901
83720	1095909
83720	1095917
83720	1095918
83720	1095925
83720	1095932
83721	1095900
83721	1095901
83721	1095909
83721	1095917
83721	1095918
83721	1095925
83721	1095932
83722	1095900
83722	1095901
83722	1095909
83722	1095917
83722	1095918
83722	1095925
83722	1095932
83723	1095900
83723	1095901
83723	1095909
83723	1095917
83723	1095918
83723	1095925
83723	1095932
83724	1095900
83724	1095901
83724	1095909
83724	1095917
83724	1095918
83724	1095925
83724	1095932
83725	1095900
83725	1095901
83725	1095909
83725	1095917
83725	1095918
83725	1095925
83725	1095932
83726	1095900
83726	1095901
83726	1095909
83726	1095917
83726	1095918
83726	1095925
83726	1095932
83727	1095900
83727	1095901
83727	1095909
83727	1095917
83727	1095918
83727	1095925
83727	1095932
83728	1095900
83728	1095901
83728	1095909
83728	1095917
83728	1095918
83728	1095925
83728	1095932
83729	1095900
83729	1095901
83729	1095909
83729	1095917
83729	1095918
83729	1095925
83729	1095932
83730	1095900
83730	1095901
83730	1095909
83730	1095917
83730	1095918
83730	1095925
83730	1095932
83731	1095900
83731	1095901
83731	1095909
83731	1095917
83731	1095918
83731	1095925
83731	1095932
83732	1095900
83732	1095901
83732	1095909
83732	1095917
83732	1095918
83732	1095925
83732	1095932
